SPCD,COMMON_NAME,SHARED_COMMON_NAME_IND,GENUS,SPECIES,VARIETY,SUBSPECIES,SCIENTIFIC_NAME,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,C_SPGRPCD,P_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,JENKINS_SPGRPCD,JENKINS_SAPLING_ADJUSTMENT,SITETREE,SFTWD_HRDWD,WOODLAND,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,CWD_DECAY_RATIO1,CWD_DECAY_RATIO2,CWD_DECAY_RATIO3,CWD_DECAY_RATIO4,CWD_DECAY_RATIO5,DWM_CARBON_RATIO,CARBON_RATIO_LIVE,DRYWT_TO_GREENWT_CONVERSION,CREATED_DATE,MODIFIED_DATE
888,"octopus tree, schefflera",N,Schefflera,actinophylla,,,Schefflera actinophylla,SCAC2,43.0,47.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:53,
8557,yuquilla,N,Schefflera,gleasonii,,,Schefflera gleasonii,SCGL6,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8558,matchwood,N,Schefflera,morototonii,,,Schefflera morototonii,SCMO10,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8561,Peruvian peppertree,N,Schinus,molle,,,Schinus molle,SCMO,54.0,54.0,,54.0,3.0,37.0,146.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,,,,,,,0.424,1.758473594,2021-09-03 22:38:54,
8563,Brazilian peppertree,N,Schinus,terebinthifolius,,,Schinus terebinthifolius,SCTE,54.0,54.0,54.0,54.0,3.0,37.0,146.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,2.0,2021-09-03 22:38:54,
8565,Brazilian firetree,N,Schizolobium,parahybum,,,Schizolobium parahybum,SCPA23,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.463,1.758473594,2021-09-03 22:38:54,
8567,lac tree,N,Schleichera,oleosa,,,Schleichera oleosa,SCOL3,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8571,arana,N,Schoepfia,arenaria,,,Schoepfia arenaria,SCAR2,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8572,white beefwood,N,Schoepfia,obovata,,,Schoepfia obovata,SCOB,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8573,gulf graytwig,N,Schoepfia,schreberi,,,Schoepfia schreberi,SCSC3,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8577,kuat,N,Scyphiphora,hydrophyllacea,,,Scyphiphora hydrophyllacea,SCHY5,54.0,54.0,,54.0,3.0,37.0,149.0,8.0,0.84031,,H,N,0.69,26.0,0.69,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.469,1.76,2021-09-03 22:38:54,
8605,vegetable hummingbird,N,Sesbania,grandiflora,,,Sesbania grandiflora,SEGR5,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8606,Egyptian riverhemp,N,Sesbania,sesban,,,Sesbania sesban,SESE8,54.0,54.0,,54.0,3.0,37.0,,8.0,0.84031,,H,N,0.43,,0.43,,,,,,15.32,26.0,,,,,,,0.478,1.76,2021-09-03 22:38:54,
8588,emperor's candlesticks,N,Senna,alata,,,Senna alata,SEAL4,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8589,flor de San Jose,N,Senna,atomaria,,,Senna atomaria,SEAT3,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7023,Argentine senna,N,Senna,corymbosa,,,Senna corymbosa,SECO9,55.0,55.0,,,3.0,37.0,,8.0,0.84031,,H,N,0.57,21.0,0.57,21.0,,,,,15.32,26.0,,,,,,,0.474,1.76,2021-09-03 22:38:54,
8590,Gaudichauds senna,N,Senna,gaudichaudii,,,Senna gaudichaudii,SEGA2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.57,,0.57,,,,,,15.32,26.0,,,,,,,0.473,1.76,2021-09-03 22:38:54,
8591,false sicklepod,N,Senna,multijuga,,,Senna multijuga,SEMU5,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8592,valamuerto,N,Senna,pendula,,,Senna pendula,SEPE4,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.57,26.0,0.57,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.473,1.76,2021-09-03 22:38:54,
8594,retama prieta,N,Senna,polyphylla,,,Senna polyphylla,SEPO5,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8595,senna,Y,Senna,septemtrionalis,,,Senna septemtrionalis,SESE13,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.57,26.0,0.57,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.473,1.76,2021-09-03 22:38:54,
8596,Siamese cassia,N,Senna,siamea,,,Senna siamea,SESI3,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.48,1.758473594,2021-09-03 22:38:54,
8597,casia amarilla,N,Senna,spectabilis,,,Senna spectabilis,SESP9,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8599,Senna sulfurea,N,Senna,sulfurea,,,Senna sulfurea,SESU10,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8600,glossy shower,N,Senna,surattensis,,,Senna surattensis,SESU4,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
211,redwood,N,Sequoia,sempervirens,,,Sequoia sempervirens,SESE3,9.0,16.0,,52.0,2.0,19.0,32.0,1.0,0.40997,X,S,N,0.36,1.0,0.43,3.0,122.58333,4.0,15.53488,7.0,18.0,30.0,1.0,0.84,0.71,0.45,0.45,0.521,0.531,2.0364060016,2021-09-03 22:38:53,
212,giant sequoia,N,Sequoiadendron,giganteum,,,Sequoiadendron giganteum,SEGI2,9.0,24.0,,,2.0,19.0,33.0,1.0,0.45789,,S,N,0.34,7.0,0.34,7.0,178.08824,7.0,17.82353,22.0,18.0,21.0,1.0,0.84,0.71,0.45,0.45,0.521,0.538,2.5364108085,2021-09-03 22:38:53,
8601,ukall,N,Serianthes,kanehirae,,,Serianthes kanehirae,SEKA2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.32,,0.32,,,,,,15.32,26.0,,,,,,,0.482,1.76,2021-09-03 22:38:54,
8603,trongkon guåfi,N,Serianthes,nelsonii,,,Serianthes nelsonii,SENE9,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.32,26.0,0.32,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.482,1.76,2021-09-03 22:38:54,
8608,Shirakiopsis indica,N,Shirakiopsis,indica,,,Shirakiopsis indica,SHIN,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.5,26.0,0.5,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.476,1.76,2021-09-03 22:38:54,
8609,yellow llima,N,Sida,fallax,,,Sida fallax,SIFA,54.0,54.0,,54.0,3.0,37.0,,8.0,0.84031,,H,N,0.48302,26.0,0.48302,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.476,1.76,2021-09-03 22:38:54,
8612,saffron plum,N,Sideroxylon,celastrinum,,,Sideroxylon celastrinum,SICE2,55.0,55.0,,,3.0,37.0,221.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.84,0.71,0.45,0.45,0.491,0.469,1.76,2021-09-03 22:38:54,
8611,espejuelo,N,Sideroxylon,cubense,,,Sideroxylon cubense,SICU7,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
890,false mastic,N,Sideroxylon,foetidissimum,,,Sideroxylon foetidissimum,SIFO,43.0,47.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:53,
8618,Tamaulipan Coma,N,Sideroxylon,laetevirens,,,Sideroxylon laetevirens,SILA4,55.0,55.0,,,3.0,37.0,221.0,8.0,0.84031,,H,N,0.52,24.0,0.53,24.0,,,,,15.2,24.0,,,,,,,0.469,1.76,2021-09-03 22:38:54,
8615,buckthorn bully,N,Sideroxylon,lycioides,,,Sideroxylon lycioides,SILY,55.0,55.0,,,3.0,37.0,221.0,8.0,0.84031,,H,N,0.52,24.0,0.53,24.0,,,,,15.2,24.0,,,,,,,0.474,1.76,2021-09-03 22:38:54,
8613,breakbill,N,Sideroxylon,obovatum,,,Sideroxylon obovatum,SIOB,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8614,Puerto Rico bully,N,Sideroxylon,portoricense,,,Sideroxylon portoricense,SIPO3,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
891,willow bustic,N,Sideroxylon,salicifolium,,,Sideroxylon salicifolium,SISA6,43.0,47.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:53,
8616,tough bully,N,Sideroxylon,tenax,,,Sideroxylon tenax,SITE2,55.0,55.0,,,3.0,37.0,151.0,8.0,0.84,,H,N,0.52,24.0,0.53,24.0,,,,,15.2,24.0,,,,,,,0.474,1.76,2021-09-03 22:38:54,
8623,motillo,N,Sloanea,amygdalina,,,Sloanea amygdalina,SLAM,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8624,bullwood,Y,Sloanea,berteriana,,,Sloanea berteriana,SLBE,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
895,paradisetree,N,Simarouba,glauca,,,Simarouba glauca,SIGL3,43.0,47.0,,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:53,
8619,aceitillo falso,N,Simarouba,tulae,,,Simarouba tulae,SITU,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8620,hoja menuda,N,Siphoneugena,densiflora,,,Siphoneugena densiflora,SIDE6,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8628,American black nightshade,N,Solanum,americanum,,,Solanum americanum,SOAM,54.0,54.0,,54.0,3.0,37.0,,8.0,0.84031,,H,N,0.35,,0.35,,,,,,15.32,26.0,,,,,,,0.481,1.76,2021-09-03 22:38:54,
8626,Solanum bahamense,N,Solanum,bahamense,,,Solanum bahamense,SOBAB,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8627,mullein nightshade,N,Solanum,donianum,,,Solanum donianum,SODO3,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8629,potatotree,N,Solanum,erianthum,,,Solanum erianthum,SOER2,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8631,earleaf nightshade,N,Solanum,mauritianum,,,Solanum mauritianum,SOMA3,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.35,,0.35,,,,,,15.32,26.0,,,,,,,0.481,1.76,2021-09-03 22:38:54,
8632,forest nightshade,N,Solanum,nudum,,,Solanum nudum,SONU4,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8633,cakalaka berry,N,Solanum,polygamum,,,Solanum polygamum,SOPO,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8634,tabacon aspero,N,Solanum,rugosum,,,Solanum rugosum,SORU,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8636,turkey berry,N,Solanum,torvum,,,Solanum torvum,SOTO4,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8660,maras,N,Soulamea,amara,,,Soulamea amara,SOAM2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8639,mangrove,Y,Sonneratia,alba,,,Sonneratia alba,SOAL10,54.0,54.0,,54.0,3.0,37.0,149.0,8.0,0.84031,,H,N,0.38745,26.0,0.38745,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.485,1.76,2021-09-03 22:38:54,
870,Texas sophora,N,Sophora,affinis,,,Sophora affinis,SOAF,42.0,47.0,,,4.0,29.0,221.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:53,
8641,mamani,N,Sophora,chrysophylla,,,Sophora chrysophylla,SOCH,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.60442,26.0,0.60442,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.472,1.76,2021-09-03 22:38:54,
8648,mescal bean,N,Sophora,secundiflora,,,Sophora secundiflora,SOSE3,55.0,55.0,,,3.0,37.0,221.0,8.0,0.8403,,H,N,0.6,25.0,0.6,25.0,,,,,15.16,25.0,,,,,,,0.472,1.76,2021-09-03 22:38:54,
8643,silver bush,N,Sophora,tomentosa,,,Sophora tomentosa,SOTO3,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.60442,,0.60442,,,,,,15.2,24.0,,,,,,,0.472,1.76,2021-09-03 22:38:54,
935,American mountain-ash,N,Sorbus,americana,,,Sorbus americana,SOAM3,43.0,47.0,,,4.0,25.0,221.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:53,
936,European mountain-ash,N,Sorbus,aucuparia,,,Sorbus aucuparia,SOAU,43.0,47.0,,,4.0,25.0,146.0,8.0,0.84,,H,N,0.52,23.0,0.53,23.0,75.0,23.0,80.0,23.0,15.2,23.0,1.0,0.78,0.45,0.42,0.42,0.491,0.474,1.758473594,2021-09-03 22:38:53,
937,northern mountain-ash,N,Sorbus,decora,,,Sorbus decora,SODE3,43.0,47.0,,,4.0,25.0,221.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:53,
8658,Greene's mountain ash,N,Sorbus,scopulina,,,Sorbus scopulina,SOSC2,55.0,55.0,,,3.0,37.0,221.0,8.0,0.84031,,H,N,0.52,24.0,0.53,24.0,,,,,15.2,24.0,,,,,,,0.475,1.76,2021-09-03 22:38:54,
8659,western mountain ash,N,Sorbus,sitchensis,,,Sorbus sitchensis,SOSI2,55.0,55.0,,,3.0,37.0,221.0,8.0,0.84031,,H,N,0.52,24.0,0.53,24.0,,,,,15.2,24.0,,,,,,,0.475,1.76,2021-09-03 22:38:54,
8644,African tuliptree,N,Spathodea,campanulata,,,Spathodea campanulata,SPCA2,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8649,Spondias dulcis,N,Spondias,dulcis,,,Spondias dulcis,SPDU3,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8650,yellow mombin,N,Spondias,mombin,,,Spondias mombin,SPMO,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.472,1.758473594,2021-09-03 22:38:54,
8656,titmel,N,Spondias,pinnata,,,Spondias pinnata,SPPI4,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.23,26.0,0.23,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.485,1.76,2021-09-03 22:38:54,
8652,purple mombin,N,Spondias,purpurea,,,Spondias purpurea,SPPU,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8654,cobana negra,N,Stahlia,monosperma,,,Stahlia monosperma,STMO,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8655,ngmui,N,Stemonurus,ammui,,,Stemonurus ammui,STAM10,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.51,26.0,0.51,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.76,2021-09-03 22:38:54,
8664,Panama tree,N,Sterculia,apetala,,,Sterculia apetala,STAP,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.47,1.758473594,2021-09-03 22:38:54,
8666,hazel sterculia,N,Sterculia,foetida,,,Sterculia foetida,STFO2,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8667,Sterculia palauensis,N,Sterculia,palauensis,,,Sterculia palauensis,STPA20,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.43,26.0,0.43,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.478,1.76,2021-09-03 22:38:54,
8675,stewartia,N,Stewartia,koreana,,,Stewartia koreana,STKO2,55.0,55.0,,,3.0,37.0,146.0,8.0,0.84,,H,N,0.52,26.0,0.53,26.0,75.12,26.0,80.64,26.0,15.32,26.0,,,,,,,0.465,2.0,2021-09-03 22:38:54,
8668,silky camellia,N,Stewartia,malacodendron,,,Stewartia malacodendron,STMA,55.0,55.0,,,3.0,37.0,221.0,8.0,0.84,,H,N,0.52,26.0,0.53,26.0,,,,,15.32,26.0,,,,,,,0.465,1.76,2021-09-03 22:38:54,
8672,mountain camellia,N,Stewartia,ovata,,,Stewartia ovata,STOV,55.0,55.0,,,3.0,37.0,221.0,8.0,0.84,,H,N,0.52,26.0,0.53,26.0,,,,,15.32,26.0,,,,,,,0.465,1.76,2021-09-03 22:38:54,
8669,anthropophagorum,N,Streblus,anthropophagorum,,,Streblus anthropophagorum,STAN9,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.71142,,0.71142,,,,,,15.32,26.0,,,,,,,0.468,1.76,2021-09-03 22:38:54,
8670,Hawaii roughbush,N,Streblus,pendulinus,,,Streblus pendulinus,STPE3,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.71142,,0.71142,,,,,,15.32,26.0,,,,,,,0.468,1.76,2021-09-03 22:38:54,
8647,Japanese pagoda tree,N,Styphnolobium,japonicum,,,Styphnolobium japonicum,STJA9,55.0,55.0,,,3.0,37.0,221.0,8.0,0.84,,H,N,0.52,26.0,0.53,26.0,75.12,26.0,80.64,26.0,15.32,26.0,,,,,,,0.468,1.76,2021-09-03 22:38:54,
8673,American snowbell,N,Styrax,americanus,,,Styrax americanus,STAM4,55.0,55.0,,,3.0,37.0,221.0,8.0,0.84,,H,N,0.52,26.0,0.53,26.0,75.12,26.0,80.64,26.0,15.32,26.0,,,,,,,0.475,1.76,2021-09-03 22:38:54,
7083,bigleaf snowbell,N,Styrax,grandifolius,,,Styrax grandifolius,STGR4,55.0,55.0,,,3.0,37.0,221.0,8.0,0.79248,,H,N,0.52,26.0,0.53,26.0,,,,,15.32,26.0,,,,,,,0.475,2.0,2021-09-03 22:38:54,
873,red stopper,N,Eugenia,rhombea,,,Eugenia rhombea,EURH,43.0,47.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:53,
